2024-02-16 18:45:00.000000 +00:00,295655-1,light-metric-abs,1.0259949157977646,2024-11-04 10:50:05.306850 +00:00
2024-02-16 18:40:00.000000 +00:00,295655-1,light-metric-abs,0.8695258514302653,2024-11-04 10:50:05.347674 +00:00
2024-02-16 18:35:00.000000 +00:00,295655-1,light-metric-abs,0.3769106976218981,2024-11-04 10:50:05.380095 +00:00
2024-02-16 18:30:00.000000 +00:00,295655-1,light-metric-abs,2.6193208775383825,2024-11-04 10:50:05.411931 +00:00
2024-02-16 18:25:00.000000 +00:00,295655-1,light-metric-abs,2.1951647235951306,2024-11-04 10:50:05.440887 +00:00
2024-02-16 18:20:00.000000 +00:00,295655-1,light-metric-abs,1.615968389259894,2024-11-04 10:50:05.474200 +00:00
2024-02-16 18:15:00.000000 +00:00,295655-1,light-metric-abs,2.297688889163052,2024-11-04 10:50:05.504035 +00:00
2024-02-16 18:10:00.000000 +00:00,295655-1,light-metric-abs,2.4445922185972906,2024-11-04 10:50:05.540630 +00:00
2024-02-16 18:05:00.000000 +00:00,295655-1,light-metric-abs,2.987782611699649,2024-11-04 10:50:05.573618 +00:00
2024-02-16 18:00:00.000000 +00:00,295655-1,light-metric-abs,3.650907280229581,2024-11-04 10:50:05.602063 +00:00
2024-02-16 17:55:00.000000 +00:00,295655-1,light-metric-abs,3.3796570523892417,2024-11-04 10:50:05.642749 +00:00
2024-02-16 17:50:00.000000 +00:00,295655-1,light-metric-abs,2.9313120215982407,2024-11-04 10:50:05.678132 +00:00
2024-02-16 17:45:00.000000 +00:00,295655-1,light-metric-abs,3.071024419740359,2024-11-04 10:50:05.707367 +00:00
2024-02-16 17:40:00.000000 +00:00,295655-1,light-metric-abs,3.1905951532402654,2024-11-04 10:50:05.741245 +00:00
2024-02-16 17:35:00.000000 +00:00,295655-1,light-metric-abs,3.063833913197366,2024-11-04 10:50:05.781029 +00:00
2024-02-16 17:30:00.000000 +00:00,295655-1,light-metric-abs,3.2217295795470116,2024-11-04 10:50:05.823200 +00:00
2024-02-16 17:25:00.000000 +00:00,295655-1,light-metric-abs,3.1788933886531683,2024-11-04 10:50:05.856110 +00:00
2024-02-16 17:20:00.000000 +00:00,295655-1,light-metric-abs,3.256524943986535,2024-11-04 10:50:05.885489 +00:00
2024-02-16 17:15:00.000000 +00:00,295655-1,light-metric-abs,3.1163315488770618,2024-11-04 10:50:05.913581 +00:00
2024-02-16 17:10:00.000000 +00:00,295655-1,light-metric-abs,3.327677182036455,2024-11-04 10:50:05.947189 +00:00
2024-02-16 17:05:00.000000 +00:00,295655-1,light-metric-abs,3.3384464414345087,2024-11-04 10:50:05.977667 +00:00
2024-02-16 17:00:00.000000 +00:00,295655-1,light-metric-abs,3.640681768806714,2024-11-04 10:50:06.003658 +00:00
2024-02-16 16:55:00.000000 +00:00,295655-1,light-metric-abs,4.24413811768518,2024-11-04 10:50:06.036738 +00:00
2024-02-16 16:50:00.000000 +00:00,295655-1,light-metric-abs,4.98354648983165,2024-11-04 10:50:06.071303 +00:00
2024-02-16 16:45:00.000000 +00:00,295655-1,light-metric-abs,5.934589867849009,2024-11-04 10:50:06.105502 +00:00
2024-02-16 16:40:00.000000 +00:00,295655-1,light-metric-abs,8.504219378442311,2024-11-04 10:50:06.137851 +00:00
2024-02-16 16:35:00.000000 +00:00,295655-1,light-metric-abs,9.973521315493628,2024-11-04 10:50:06.169946 +00:00
2024-02-16 16:30:00.000000 +00:00,295655-1,light-metric-abs,10.338936091924355,2024-11-04 10:50:06.206645 +00:00
2024-02-16 16:25:00.000000 +00:00,295655-1,light-metric-abs,8.947945668925428,2024-11-04 10:50:06.243436 +00:00
2024-02-16 16:20:00.000000 +00:00,295655-1,light-metric-abs,6.185235146067436,2024-11-04 10:50:06.282823 +00:00
2024-02-16 16:15:00.000000 +00:00,295655-1,light-metric-abs,2.788390138743326,2024-11-04 10:50:06.330041 +00:00
2024-02-16 16:10:00.000000 +00:00,295655-1,light-metric-abs,3.7203003154758445,2024-11-04 10:50:06.380973 +00:00
2024-02-16 16:05:00.000000 +00:00,295655-1,light-metric-abs,6.3972931951595315,2024-11-04 10:50:06.413136 +00:00
2024-02-16 16:00:00.000000 +00:00,295655-1,light-metric-abs,5.185058941540163,2024-11-04 10:50:06.445413 +00:00
2024-02-16 15:55:00.000000 +00:00,295655-1,light-metric-abs,4.558197104109178,2024-11-04 10:50:06.487564 +00:00
2024-02-16 15:50:00.000000 +00:00,295655-1,light-metric-abs,3.909686010919211,2024-11-04 10:50:06.526192 +00:00
2024-02-16 15:45:00.000000 +00:00,295655-1,light-metric-abs,3.6576831684829294,2024-11-04 10:50:06.574408 +00:00
2024-02-16 15:40:00.000000 +00:00,295655-1,light-metric-abs,4.160969420572513,2024-11-04 10:50:06.615310 +00:00
